Y,Yhat,confidence
581,581,0.54767394
581,464,0.16645195
581,511,0.54443496
581,717,0.24993892
581,581,0.9510741
581,581,0.9892786
581,581,0.48811552
581,581,0.7764318
581,734,0.9950321
581,581,0.9961991
582,582,0.3249908
582,988,0.32350323
582,582,0.75992423
582,509,0.39649063
582,943,0.8847858
582,936,0.25125045
582,582,0.79087484
582,808,0.083003946
582,467,0.62483615
582,582,0.4506157
582,509,0.71977115
582,454,0.29492915
582,582,0.81142104
582,582,0.8935901
582,582,0.8904366
582,467,0.53606856
582,948,0.9360917
582,582,0.32964838
582,938,0.52750844
582,582,0.3671403
582,582,0.8976763
582,582,0.66013616
582,582,0.59152216
582,582,0.8861099
582,454,0.4381554
582,582,0.17154789
582,582,0.9047713
582,936,0.27759665
582,467,0.8897391
582,582,0.69760203
582,582,0.94776046
582,582,0.64319485
582,860,0.45428088
582,582,0.9278784
582,582,0.6918994
582,582,0.7235285
582,582,0.9261338
582,582,0.90372366
582,582,0.7744355
582,582,0.54331505
582,582,0.8814883
582,389,0.929563
582,582,0.712994
582,582,0.6979314
582,582,0.47751123
582,582,0.6831324
582,582,0.94119865
582,582,0.9528046
582,118,0.97098774
582,582,0.90795684
583,583,0.99999976
583,583,0.781495
583,583,0.9996138
583,583,0.9778767
583,583,0.99936086
583,583,0.9999949
583,583,0.99959046
583,583,0.9923487
583,583,0.13386837
583,534,0.10689305
583,583,0.6503383
583,583,0.9965693
583,583,0.99954104
583,583,0.99504954
583,583,0.99921644
583,583,0.36661682
583,583,0.99999607
583,583,0.9969806
583,583,0.9987545
583,583,0.9999846
583,583,0.80250585
583,583,0.9999943
583,583,0.9999956
583,583,0.9999691
583,583,0.9861042
583,583,0.9984804
583,854,0.39452186
583,912,0.052779112
583,583,0.9305121
583,583,1.0
583,583,0.82373494
583,583,0.9997799
583,561,0.5656841
583,839,0.22661813
583,583,0.76704794
583,583,0.9989171
583,583,0.99736303
583,583,0.4033174
583,583,0.4642081
583,583,0.9993024
583,583,0.9999238
583,583,0.6299006
583,583,0.9999579
583,583,0.99957496
583,523,0.20481244
583,583,0.54675674
583,583,0.99907374
583,583,0.9613548
583,583,0.99904853
583,583,1.0
584,464,0.33626947
584,584,0.9909416
584,584,0.95947474
584,767,0.19877675
584,709,0.4180806
584,618,0.2552041
584,642,0.20439154
584,971,0.40281457
584,433,0.48909733
584,71,0.85333925
584,584,0.9764752
584,845,0.22890541
584,584,0.98968595
584,641,0.33776447
584,808,0.47934678
584,451,0.53179795
584,684,0.4282636
584,584,0.6160029
584,749,0.9911786
584,584,0.64093345
584,679,0.69928014
584,584,0.9994356
584,658,0.29541716
584,451,0.1528951
584,584,0.9677962
584,767,0.2854571
584,496,0.28025365
584,602,0.24218574
584,584,0.7610927
584,584,0.7415257
584,584,0.8309149
584,584,0.7759734
584,584,0.9992331
584,631,0.17832272
584,584,0.5444176
584,584,0.99974185
584,815,0.43649414
584,584,0.99564916
584,684,0.28159788
584,843,0.22705914
584,461,0.53074723
584,584,0.57802874
584,584,0.97589535
584,584,0.47677585
584,584,0.67739904
584,584,0.99981576
584,584,0.99097943
584,837,0.08683639
584,917,0.23288652
584,584,0.96846855
585,585,0.14386778
585,686,0.41281325
585,585,0.49643508
585,585,0.77610433
585,845,0.4022273
585,585,0.9861981
585,907,0.29408374
585,916,0.21063377
585,585,0.51933223
585,845,0.37198538
585,585,0.69173825
585,631,0.75763875
585,585,0.5494423
585,916,0.84055823
585,585,0.4628664
585,898,0.34011674
585,435,0.3920426
585,720,0.25280514
585,585,0.32285392
585,585,0.21342486
585,838,0.7840949
585,585,0.32914215
585,631,0.81231296
585,585,0.4426962
585,457,0.4217636
585,916,0.7813105
585,585,0.7102963
585,844,0.57689965
585,585,0.53937924
585,419,0.19295281
585,969,0.2083344
585,477,0.26657334
585,585,0.15651481
585,424,0.19394447
585,982,0.61870116
585,629,0.33603317
585,585,0.4769361
585,655,0.38938305
585,840,0.28361624
585,720,0.14230482
585,585,0.39544776
585,585,0.9108507
585,477,0.108032055
585,747,0.26020682
585,631,0.56404245
585,585,0.96529716
585,585,0.27434492
585,631,0.54134977
585,631,0.4299725
585,680,0.2984615
586,586,0.9247459
586,586,0.99767894
586,586,0.9853559
586,847,0.56509155
586,586,0.98722523
586,586,0.99992514
586,586,0.9718179
586,586,0.9500774
586,586,0.9997222
586,586,0.998376
586,586,0.79023093
586,586,0.9990212
586,586,0.99361926
586,586,0.8767851
586,586,0.9504459
586,586,0.78073865
586,652,0.58208084
586,586,0.8649573
586,586,0.37810284
586,586,0.99997747
586,586,0.97966236
586,586,0.9641894
586,586,0.97594994
586,586,0.9938339
586,586,0.9991103
586,586,0.9436095
586,685,0.44320932
586,586,0.9949226
586,586,0.9967193
586,586,0.93474424
586,586,0.80420893
586,586,0.9751858
586,586,0.98749393
586,586,0.9997008
586,586,0.9970452
586,586,0.9999536
586,803,0.5315399
586,586,0.9407782
586,561,0.5726995
586,586,0.9532705
586,847,0.8523939
586,847,0.728643
586,586,0.716061
586,586,0.99998116
586,586,0.9980262
586,561,0.24703322
586,586,0.98548883
586,586,0.99525154
586,586,0.63258094
586,830,0.12098653
587,902,0.50858194
587,587,0.9795837
587,884,0.23054528
587,587,0.9854755
587,822,0.4399648
587,587,0.8696766
587,777,0.36059454
587,587,0.998723
587,767,0.33391622
587,587,0.5106314
587,587,0.9954436
587,783,0.5278295
587,587,0.20788296
587,587,0.99081975
587,477,0.3650127
587,623,0.20451954
587,702,0.15950495
587,477,0.24706553
587,587,0.24574639
587,587,0.697853
587,587,0.5748584
587,587,0.99174225
587,587,0.48322517
587,587,0.9147222
587,587,0.9350836
587,587,0.7051674
587,587,0.7672215
587,587,0.7195506
587,618,0.4781318
587,792,0.8119996
587,740,0.7090619
587,587,0.88316
587,587,0.7665293
587,587,0.7144942
587,4,0.6340641
587,587,0.9642401
587,587,0.89780587
587,587,0.54697776
587,587,0.98638815
587,587,0.9911445
587,419,0.30334663
587,677,0.4675185
587,870,0.3645075
587,587,0.6903786
587,784,0.41633648
587,739,0.19828832
587,477,0.7903978
587,632,0.20191555
587,587,0.8658593
587,813,0.6838901
588,588,0.91181326
588,588,0.863926
588,843,0.2972591
588,588,0.9947455
588,588,0.9989598
588,588,0.78038937
588,834,0.21674234
588,588,0.79273653
588,588,0.99998236
588,588,0.9696838
588,588,0.8789274
588,588,0.907679
588,588,0.6119322
588,588,0.9997838
588,588,0.4894231
588,588,0.6569482
588,588,0.36868975
588,790,0.9723086
588,588,0.99834025
588,588,0.72023493
588,588,0.17040952
588,559,0.58305043
588,588,0.9883454
588,453,0.43474948
588,883,0.3268717
588,588,0.6606717
588,285,0.9838972
588,614,0.37724343
588,588,0.848262
588,588,0.5573034
588,415,0.5554224
588,588,0.97273594
588,790,0.86914253
588,588,0.9948388
588,987,0.105614245
588,588,0.6928796
588,853,0.756706
588,588,0.8334666
588,790,0.9322511
588,588,0.78388023
588,588,0.9907963
588,790,0.89973336
588,588,0.5557809
588,588,0.8721623
588,790,0.5449494
588,588,0.32142934
588,588,0.71840984
588,588,0.22394311
588,588,0.91762775
588,588,0.93680537
589,589,0.99992836
589,475,0.23717472
589,589,0.99938154
589,589,0.51205575
589,764,0.12316686
589,589,0.98775536
589,589,0.18699856
589,453,0.230075
589,641,0.594708
589,589,0.9792516
589,589,0.5930707
589,589,0.36164135
589,589,0.9971264
589,736,0.32823548
589,447,0.2597384
589,585,0.42194527
589,655,0.23186652
589,584,0.2993432
589,475,0.15266155
589,589,0.9851657
589,589,0.71359444
589,589,0.3251528
589,563,0.23130834
589,241,0.44069555
589,589,0.9999318
589,541,0.16990137
589,747,0.14778224
589,589,0.99726784
589,589,0.99101603
589,589,0.9150839
589,589,0.54614097
589,589,0.98232216
589,589,0.9860998
589,226,0.2254312
589,589,0.9998636
589,589,0.94318455
589,589,0.9998093
589,589,0.9724362
589,589,0.9999924
589,529,0.07694502
589,589,0.224585
589,589,0.9918698
589,589,0.99999905
589,589,0.6780245
589,982,0.48382622
589,589,0.98022455
589,589,0.9986443
589,845,0.47258577
589,999,0.3306829
589,589,0.6983382
590,590,0.6931102
590,487,0.61649853
590,590,0.99055934
590,918,0.5928989
590,590,0.97093
590,846,0.48581558
590,590,0.9893078
590,487,0.96401125
590,590,0.8773852
590,590,0.9185344
590,590,0.9580432
590,590,0.4131494
590,605,0.5385889
590,590,0.7542048
590,590,0.4980275
590,590,0.84916687
590,487,0.33229563
590,590,0.86387444
590,681,0.4749992
590,487,0.85704815
590,590,0.9254852
590,487,0.8284132
590,487,0.46899816
590,590,0.8987056
590,590,0.8719564
590,590,0.9642641
590,782,0.42501873
590,487,0.9408373
590,590,0.808142
590,590,0.5088612
590,487,0.49697542
590,592,0.9305897
590,487,0.5742893
590,590,0.9310244
590,593,0.9859488
590,590,0.2755176
590,590,0.4638479
590,590,0.86323225
590,761,0.5377541
590,530,0.4075614
590,605,0.46512184
590,530,0.33439994
590,590,0.99812824
590,823,0.6429627
590,590,0.9913726
590,480,0.2229721
590,664,0.54624134
590,590,0.9937265
590,605,0.34282622
590,761,0.6768087
591,591,0.9994678
591,591,0.41431347
591,591,0.98057336
591,887,0.3380003
591,591,0.74216354
591,591,0.869844
591,591,0.9976426
591,591,0.99995494
591,591,0.85785884
591,591,0.98898894
591,591,0.7543097
591,591,0.8934574
591,591,0.9275235
591,850,0.7089783
591,591,0.9016997
591,591,0.93070626
591,591,0.79630256
591,549,0.91625524
591,591,0.86177754
591,591,0.55247176
591,434,0.99340796
591,728,0.5754282
591,591,0.99323905
591,591,0.7966799
591,591,0.5879128
591,610,0.5957041
591,591,0.46153408
591,591,0.54467624
591,591,0.9987066
591,591,0.9309042
591,591,0.9395227
591,452,0.48882422
591,591,0.94533235
591,591,0.8100109
591,591,0.94906116
591,741,0.32694864
591,591,0.87062323
591,591,0.86499614
591,443,0.5019346
591,725,0.2347751
591,591,0.9971533
591,591,0.55097747
591,591,0.996828
591,591,0.9289855
591,721,0.31898502
591,591,0.43423262
591,591,0.99849486
591,591,0.3273503
591,591,0.9995648
591,591,0.98209894
592,592,0.9993043
592,592,0.966208
592,592,0.9999739
592,592,0.99997604
592,592,0.99906963
592,696,0.11601471
592,592,0.9996158
592,592,0.99999714
592,592,0.99965334
592,592,0.99997675
592,592,0.99968505
592,592,0.9999788
592,592,0.9999945
592,620,0.19198054
592,592,0.99992824
592,592,0.8988723
592,475,0.12900972
592,458,0.14588347
592,592,0.99995434
592,754,0.73141783
592,592,0.995507
592,592,0.99115914
592,592,0.9997161
592,592,0.9999162
592,592,0.9998971
592,922,0.5156443
592,485,0.3551853
592,592,0.9957345
592,662,0.6632198
592,592,0.9998599
592,592,0.9849727
592,592,0.97682047
592,592,0.60479
592,592,0.99842453
592,481,0.35217357
592,786,0.33630008
592,592,0.9998073
592,592,0.8656903
592,592,0.9165896
592,592,0.9999974
592,769,0.80601954
592,662,0.41274142
592,592,0.9999281
592,592,0.95999664
592,567,0.14372702
592,592,0.99901485
592,592,0.9974292
592,592,0.69236404
592,673,0.19049537
592,592,0.9997987
593,593,0.8217231
593,593,0.91542256
593,593,0.985083
593,593,0.34899104
593,593,0.99993074
593,593,0.9169557
593,855,0.29067644
593,593,0.9972588
593,593,0.9917225
593,593,0.9999938
593,593,0.36933252
593,593,0.99998176
593,593,0.3696582
593,593,0.47028235
593,593,0.55801976
593,593,0.86415637
593,593,0.9717193
593,487,0.7141248
593,513,0.47425613
593,736,0.110263444
593,593,0.72792953
593,593,0.89745945
593,593,0.99799514
593,419,0.06848457
593,593,0.9242872
593,593,0.9877222
593,593,0.62334585
593,593,0.26766106
593,432,0.09692687
593,593,0.99998116
593,451,0.89081526
593,593,0.9836173
593,819,0.86172116
593,593,0.9992287
593,593,0.23691365
593,687,0.3126759
593,585,0.18175931
593,593,0.17320818
593,593,0.9997862
593,513,0.77274644
593,593,0.6560311
593,593,0.41994357
593,593,0.28153753
593,593,0.8239476
593,633,0.7712291
593,419,0.46137005
593,593,0.8719494
593,482,0.27077404
593,593,0.99747974
593,593,0.3794527
594,594,0.38983428
594,594,0.9988512
594,807,0.25278127
594,594,0.99999547
594,594,0.99998355
594,594,0.970656
594,594,0.99999464
594,594,0.9994117
594,432,0.3246123
594,559,0.16136277
594,594,0.99318016
594,594,0.9558297
594,594,1.0
594,594,0.99999857
594,594,0.99755067
594,594,0.9998437
594,594,0.9987179
594,594,0.9999956
594,594,0.99999964
594,594,0.99982953
594,594,0.9997832
594,594,0.9999999
594,594,1.0
594,594,0.9955505
594,594,0.99255
594,594,0.96887165
594,594,0.77655816
594,594,0.6585248
594,594,0.9999999
594,594,0.9999876
594,594,1.0
594,681,0.56177443
594,594,0.9998627
594,594,0.9949115
594,594,0.99999976
594,594,1.0
594,594,0.9999902
594,594,0.9999999
594,594,0.9981887
594,594,0.9998227
594,594,0.9985416
594,594,0.99982077
594,594,0.9987214
594,594,0.9999927
594,594,0.9999815
594,594,0.9999478
594,594,0.9692731
594,594,0.99964
594,486,0.5377144
594,594,0.9999999
595,595,0.90165085
595,866,0.9264495
595,595,0.6959182
595,595,0.6766328
595,595,0.9569049
595,595,0.7848796
595,595,0.99161446
595,621,0.9912499
595,730,0.7046241
595,595,0.5333081
595,866,0.6773233
595,595,0.73902035
595,595,0.86451656
595,595,0.88127303
595,595,0.6892562
595,730,0.7247732
595,595,0.91529936
595,595,0.56570655
595,595,0.97460234
595,491,0.49074635
595,595,0.97119474
595,595,0.37954485
595,595,0.9004085
595,595,0.9592546
595,595,0.93538034
595,595,0.807488
595,595,0.4072065
595,595,0.9251003
595,595,0.725513
595,595,0.8070447
595,866,0.927148
595,866,0.67281795
595,595,0.87121695
595,595,0.9117584
595,856,0.5496789
595,595,0.9289139
595,634,0.42790306
595,595,0.9623597
595,595,0.5524508
595,730,0.81602776
595,595,0.9357254
595,595,0.8065996
595,730,0.5174558
595,595,0.7802172
595,847,0.79571855
595,595,0.98666036
595,595,0.8131514
595,856,0.24458168
595,595,0.9031463
595,595,0.97174996
596,792,0.20384504
596,596,0.5735043
596,596,0.92753613
596,596,0.9600304
596,338,0.4752497
596,596,0.43797076
596,596,0.8516098
596,587,0.55281156
596,596,0.91318375
596,240,0.26503116
596,499,0.81318516
596,596,0.60115457
596,596,0.9430796
596,596,0.8011479
596,597,0.54239506
596,596,0.55520695
596,596,0.59072125
596,587,0.83547145
596,596,0.2296381
596,596,0.42586246
596,596,0.25863513
596,764,0.94224507
596,596,0.17745666
596,46,0.27882236
596,491,0.14298834
596,596,0.6373905
596,596,0.8964739
596,775,0.45883882
596,596,0.9603302
596,596,0.95200324
596,596,0.9451529
596,596,0.9657976
596,499,0.97088933
596,596,0.9427133
596,596,0.30595163
596,672,0.18688196
596,777,0.61002195
596,596,0.8353375
596,587,0.5598583
596,929,0.2696533
596,587,0.9471378
596,596,0.99077976
596,777,0.20642382
596,494,0.44006047
596,596,0.5828932
596,596,0.991514
596,381,0.07551885
596,849,0.15784596
596,708,0.38796654
596,79,0.31996349
597,909,0.36236754
597,465,0.69647855
597,903,0.13002282
597,464,0.8328278
597,597,0.99976975
597,597,0.9954086
597,597,0.998787
597,597,0.8168356
597,597,0.998345
597,726,0.43700007
597,597,0.9422149
597,597,0.9898435
597,491,0.4775853
597,597,0.4855393
597,597,0.52930397
597,597,0.9122069
597,597,0.9933275
597,597,0.9731791
597,655,0.10682711
597,597,0.28388464
597,597,0.99141496
597,597,0.9612334
597,677,0.20636724
597,597,0.99437135
597,597,0.9891115
597,597,0.9935776
597,597,0.99992335
597,597,0.9988944
597,597,0.9984078
597,464,0.18790725
597,763,0.6721571
597,785,0.3016843
597,763,0.24491742
597,597,0.9203716
597,597,0.19373998
597,597,0.9991027
597,597,0.8222987
597,597,0.96885675
597,597,0.9992606
597,597,0.994835
597,597,0.97743225
597,597,0.999579
597,597,0.91547227
597,597,0.3329807
597,597,0.66727567
597,597,0.45369872
597,597,0.8927898
597,597,0.6913561
597,763,0.99960655
597,597,0.8245337
598,664,0.3678394
598,598,0.99602413
598,598,0.9973717
598,598,0.8939273
598,548,0.5547443
598,598,0.8472949
598,532,0.16273408
598,598,0.8064723
598,598,0.86516976
598,598,0.9860023
598,598,0.8617433
598,598,0.67939055
598,632,0.9182862
598,548,0.41330904
598,632,0.98675144
598,598,0.6834518
598,598,0.7017125
598,598,0.9226384
598,548,0.4881567
598,598,0.78483295
598,598,0.90191406
598,598,0.4460595
598,851,0.45089406
598,598,0.7140893
598,598,0.47334486
598,598,0.9694773
598,532,0.43219283
598,598,0.33306533
598,598,0.9219982
598,851,0.64034826
598,598,0.9245109
598,882,0.059703756
598,548,0.5139959
598,598,0.99293023
598,598,0.9931839
598,548,0.85325193
598,598,0.82992625
598,851,0.3512805
598,598,0.44223192
598,598,0.85308933
598,598,0.3057847
598,851,0.3516209
598,851,0.41494182
598,598,0.82179475
598,598,0.6298935
598,598,0.6203621
598,598,0.21497118
598,598,0.72447157
598,851,0.5037942
598,598,0.84891117
599,599,0.9707761
599,599,0.7423308
599,415,0.411238
599,115,0.30232358
599,140,0.63702446
599,599,0.8160445
599,930,0.20477788
599,410,0.999253
599,599,0.7529206
599,599,0.90867424
599,599,0.99944466
599,599,0.82104725
599,951,0.37403607
599,410,0.50904626
599,599,0.90052223
599,599,0.88722926
599,721,0.86820805
599,599,0.5721295
599,599,0.80764717
599,599,0.78449696
599,328,0.5492829
599,599,0.7491785
599,599,0.5525331
599,619,0.25343826
599,599,0.97341055
599,973,0.1239168
599,599,0.7254981
599,599,0.99923575
599,599,0.47613308
599,410,0.72837496
599,973,0.31968436
599,599,0.6620057
599,599,0.9566422
599,599,0.96235543
599,599,0.9990797
599,599,0.99350536
599,599,0.9993857
599,310,0.8703201
599,599,0.88782984
599,599,0.9637025
599,599,0.31907496
599,599,0.99952483
599,599,0.99085695
599,545,0.46694207
599,599,0.5119361
599,599,0.99006605
599,599,0.998052
599,438,0.22650434
599,599,0.9919681
599,599,0.9981187
600,517,0.58898896
600,600,0.80243737
600,488,0.38520533
600,844,0.19672507
600,502,0.100217395
600,600,0.99565375
600,679,0.3106561
600,584,0.99986434
600,473,0.755333
600,679,0.8641204
600,695,0.24961089
600,488,0.7256099
600,315,0.9437469
600,700,0.42917877
600,600,0.7003063
600,679,0.4213394
600,600,0.6180626
600,739,0.31565124
600,636,0.2387408
600,599,0.08469147
600,488,0.42556491
600,131,0.4444039
600,600,0.77299166
600,730,0.48292154
600,679,0.4431947
600,494,0.24946608
600,327,0.8938163
600,600,0.5939112
600,354,0.46084538
600,600,0.40660676
600,467,0.92307526
600,494,0.58588684
600,488,0.12179095
600,512,0.27020591
600,616,0.9212293
600,873,0.40909523
600,910,0.91800946
600,600,0.67281324
600,513,0.29841828
600,844,0.45925725
600,488,0.92551327
600,748,0.44654465
600,434,0.2879785
600,662,0.23948452
600,695,0.53206795
600,600,0.8051857
600,584,0.68881655
600,896,0.5733597
600,489,0.55627376
600,960,0.21400297
601,450,0.571146
601,645,0.1546409
601,601,0.98173183
601,903,0.35076863
601,601,0.8009024
601,601,0.7899279
601,601,0.8349493
601,601,0.72049093
601,601,0.7323292
601,601,0.8089435
601,887,0.49524516
601,601,0.5406146
601,601,0.8106222
601,601,0.42889935
601,601,0.9551498
601,594,0.9914425
601,601,0.6094843
601,601,0.28410974
601,843,0.408109
601,501,0.43486542
601,601,0.793741
601,453,0.08144261
601,578,0.49003217
601,601,0.168517
601,601,0.9704939
601,494,0.120221496
601,578,0.6049809
601,601,0.8824868
601,601,0.84850997
601,457,0.66693157
601,668,0.30141333
601,601,0.48344266
601,601,0.67835784
601,882,0.22320129
601,342,0.18352562
601,601,0.91487753
601,819,0.9926126
601,689,0.2978818
601,728,0.3027882
601,601,0.5122593
601,601,0.8202545
601,982,0.2086616
601,601,0.8740933
601,601,0.50385803
601,601,0.42507118
601,857,0.610941
601,887,0.3411568
601,851,0.3580312
601,840,0.42256635
601,601,0.9239595
602,602,0.995046
602,602,0.5177057
602,523,0.692032
602,416,0.558768
602,602,0.94573265
602,843,0.2433586
602,602,0.9750495
602,602,0.5002385
602,843,0.68160784
602,602,0.9983072
602,602,0.76851887
602,602,0.8098469
602,602,0.7810451
602,602,0.9981951
602,561,0.2161598
602,416,0.930508
602,602,0.33462876
602,602,0.9584008
602,602,0.99147356
602,602,0.9226876
602,456,0.26114532
602,602,0.9267566
602,602,0.9300697
602,602,0.3433752
602,602,0.69797426
602,416,0.42855445
602,702,0.6651111
602,602,0.60398805
602,416,0.56537837
602,602,0.8900174
602,702,0.19334994
602,416,0.9943316
602,602,0.9662656
602,602,0.82896566
602,602,0.5976655
602,602,0.86991405
602,602,0.5005609
602,602,0.9015328
602,602,0.93347865
602,416,0.5505545
602,602,0.7299785
602,602,0.95111465
602,602,0.6695996
602,602,0.9661619
602,602,0.9728074
602,702,0.7863856
602,799,0.06999146
602,702,0.57706827
602,608,0.3984186
602,602,0.88355535
603,603,0.99511504
603,603,0.974767
603,603,0.99633265
603,603,0.8478827
603,603,0.9053796
603,603,0.7576347
603,603,0.8951274
603,603,0.37395608
603,603,0.623434
603,603,0.9994211
603,603,0.5770755
603,603,0.99656725
603,603,0.81897557
603,603,0.99896157
603,603,0.580268
603,582,0.097801685
603,603,0.999132
603,603,0.7379261
603,603,0.3823569
603,603,0.99049044
603,603,0.7800013
603,603,0.67886853
603,603,0.99684024
603,603,0.7591748
603,603,0.99719006
603,603,0.9837679
603,603,0.9994295
603,603,0.95169836
603,603,0.8641351
603,603,0.8415626
603,603,0.9970016
603,856,0.49165237
603,603,0.94418
603,603,0.99606055
603,603,0.9953388
603,603,0.9930642
603,603,0.932974
603,603,0.99916995
603,603,0.97212243
603,670,0.120599166
603,603,0.8952218
603,603,0.86503136
603,730,0.5118906
603,603,0.84715515
603,603,0.924445
603,612,0.5767629
603,603,0.9989465
603,603,0.9991837
603,603,0.98551893
603,255,0.20122303
604,604,0.9999002
604,604,0.44439808
604,907,0.74959975
604,604,0.99997056
604,604,0.9945779
604,604,0.9996853
604,604,0.99999976
604,604,0.999998
604,604,0.9998876
604,604,1.0
604,604,1.0
604,604,0.99999714
604,604,0.9598502
604,604,0.70890826
604,604,0.9999987
604,604,0.99999774
604,604,0.9998259
604,604,0.99999475
604,604,0.9999999
604,604,1.0
604,604,0.9999994
604,604,0.99982494
604,604,0.52992034
604,604,0.8103082
604,604,0.99999976
604,604,0.9999926
604,604,1.0
604,604,1.0
604,604,0.9999881
604,883,0.10107725
604,604,0.991742
604,604,1.0
604,604,0.9999981
604,604,1.0
604,604,1.0
604,604,0.27479902
604,604,0.9999949
604,604,0.9999999
604,604,0.99999666
604,845,0.8735109
604,503,0.62049884
604,604,0.9999907
604,604,0.77855164
604,604,0.9999424
604,604,1.0
604,604,0.9568895
604,604,1.0
604,604,0.99999976
604,604,0.3076168
604,604,0.99997604
605,632,0.45439234
605,605,0.99985504
605,605,0.9794908
605,605,0.3602641
605,626,0.24645759
605,605,0.7278094
605,605,0.7013165
605,605,0.9989166
605,605,0.99995923
605,605,0.36889657
605,605,0.63960093
605,605,0.90206224
605,732,0.33063
605,606,0.85113543
605,605,0.99965155
605,605,0.99999964
605,605,0.27564788
605,851,0.22628666
605,785,0.33268774
605,605,0.9712468
605,605,0.8846207
605,605,0.9706608
605,605,0.37060714
605,605,0.9991184
605,605,0.99842983
605,769,0.22788686
605,605,0.702975
605,605,0.99999833
605,605,0.9832049
605,644,0.5940425
605,605,0.9202282
605,605,0.9987319
605,605,0.91226304
605,761,0.5296221
605,605,0.8844576
605,605,0.9999869
605,487,0.74236816
605,482,0.49598005
605,605,0.9980057
605,605,0.64357007
605,605,0.99858785
605,605,0.9973767
605,605,0.9989728
605,605,0.98623174
605,605,0.9980494
605,605,0.9999894
605,605,0.9943605
605,605,0.99996316
605,605,0.9287246
605,563,0.40489703
606,606,0.9991417
606,774,0.5634107
606,606,0.38274056
606,606,0.9998191
606,606,0.30027437
606,606,0.89541596
606,606,0.9275411
606,739,0.19084801
606,606,0.96903056
606,606,0.99999964
606,606,0.99134266
606,606,0.9994086
606,606,0.7142792
606,606,0.53193104
606,606,0.9999145
606,606,0.9986313
606,606,0.9999999
606,606,0.9999949
606,431,0.22083104
606,606,0.99757993
606,606,0.89073807
606,606,0.46006963
606,606,0.39026278
606,606,0.92764956
606,606,0.99661213
606,606,0.9510917
606,606,0.99995446
606,606,0.99999833
606,606,0.9992663
606,606,0.9999776
606,982,0.24819234
606,606,0.28025833
606,606,0.99969995
606,606,0.9996799
606,606,0.99996614
606,606,0.99987614
606,606,0.9915091
606,487,0.18835811
606,606,0.9999975
606,606,0.20755674
606,606,0.9981001
606,606,0.51906466
606,606,1.0
606,606,1.0
606,446,0.33068842
606,606,0.97500813
606,606,0.9932961
606,606,1.0
606,606,0.6556719
606,446,0.52333736
607,607,0.999982
607,607,0.8950335
607,607,0.99996734
607,607,0.9996648
607,607,0.9999454
607,607,0.99807274
607,607,0.9376883
607,607,0.99999464
607,607,0.9999987
607,607,0.9991529
607,607,0.99999666
607,607,0.9996989
607,607,0.9999982
607,607,0.99999917
607,607,0.9999989
607,607,0.9996356
607,607,0.99888235
607,607,0.9999976
607,607,0.99966
607,607,0.99999905
607,607,0.9999994
607,607,0.999632
607,607,0.99986696
607,607,0.99999297
607,607,1.0
607,607,0.99999976
607,607,0.9999856
607,607,0.903568
607,607,0.99997365
607,607,0.66552275
607,607,0.99997103
607,607,0.9999664
607,607,0.999995
607,607,0.9998647
607,607,0.9809513
607,607,0.9168167
607,607,0.9999994
607,607,0.9994785
607,607,0.96953684
607,607,0.99980396
607,607,0.9955291
607,607,0.9999474
607,497,0.45888144
607,607,0.9999995
607,607,0.9999877
607,607,1.0
607,607,0.9958235
607,607,0.9884996
607,607,0.9999999
607,607,0.9999927
608,411,0.49395427
608,608,0.98333573
608,795,0.1984104
608,608,0.9994641
608,608,0.98933524
608,608,0.99988914
608,608,0.9999994
608,608,0.59539026
608,608,0.9962316
608,608,0.34970054
608,824,0.44355443
608,502,0.74767816
608,608,0.11199253
608,608,0.9890465
608,608,0.9999994
608,608,0.99730647
608,608,0.9999428
608,608,0.34300146
608,608,0.97961116
608,110,0.4743045
608,608,0.9953915
608,570,0.1920162
608,608,0.99998236
608,608,0.3753602
608,608,0.9959126
608,608,0.9709001
608,880,0.1345632
608,608,0.18865702
608,470,0.7588055
608,608,0.56789744
608,608,0.9999291
608,608,0.99966383
608,608,0.9249163
608,929,0.7215865
608,608,0.9991461
608,608,0.9711249
608,680,0.19941013
608,608,0.33272326
608,774,0.35766664
608,608,0.18405381
608,515,0.7703057
608,608,0.9522749
608,608,0.99998486
608,692,0.33763382
608,608,0.99993896
608,879,0.29779968
608,608,0.51134837
608,608,0.20578624
608,608,0.99983656
608,608,0.97141856
609,468,0.23631127
609,609,0.5338274
609,609,0.12904008
609,449,0.22397165
609,609,0.99317133
609,609,0.8011205
609,595,0.081722885
609,609,0.9900407
609,609,0.9990815
609,609,0.98873436
609,609,0.74786204
609,654,0.62080395
609,609,0.9986313
609,609,0.99931455
609,609,0.9109133
609,609,0.7058787
609,660,0.80999047
609,972,0.29693207
609,609,0.7343078
609,408,0.5255841
609,609,0.8168677
609,609,0.9668692
609,609,0.9098525
609,862,0.13213487
609,609,0.99765575
609,609,0.99867994
609,609,0.9180136
609,609,0.9996799
609,436,0.86039424
609,609,0.96220684
609,609,0.99967885
609,609,0.9969933
609,609,0.9775655
609,609,0.9953067
609,609,0.9989336
609,609,0.99957365
609,407,0.89876634
609,609,0.8997926
609,609,0.99093354
609,609,0.935964
609,609,0.7666069
609,609,0.9997222
609,609,0.9631075
609,609,0.9995347
609,609,0.7199365
609,656,0.6371199
609,609,0.92142093
609,609,0.9130705
609,609,0.53444546
