,Yhat,Y,is_correct,confidence
6788,C,C,True,0.9903040528297424
6789,C,C,True,0.9885755181312561
6790,D,D,True,0.994235098361969
6791,D,B,False,0.4341587722301483
6792,A,A,True,0.9943840503692627
6793,D,C,False,0.8925746083259583
6794,B,B,True,0.9921875
6795,A,C,False,0.9337829351425171
6796,D,D,True,0.9445098042488098
6797,D,D,True,0.9761345982551575
6798,D,D,True,0.9775776863098145
6799,B,B,True,0.9962853193283081
6800,A,A,True,0.9914174675941467
6801,D,D,True,0.9924933314323425
6802,D,D,True,0.9943563342094421
6803,D,D,True,0.9983722567558289
6804,D,D,True,0.9919278621673584
6805,D,D,True,0.9920195937156677
6806,A,A,True,0.9856700301170349
6807,D,D,True,0.9971983432769775
6808,B,B,True,0.9879359006881714
6809,D,D,True,0.9948440790176392
6810,B,B,True,0.9853583574295044
6811,A,A,True,0.9912070631980896
6812,D,D,True,0.9763827323913574
6813,D,D,True,0.9955205917358398
6814,B,B,True,0.9955646991729736
6815,C,C,True,0.9866607189178467
6816,C,C,True,0.9698754549026489
6817,A,A,True,0.9953427314758301
6818,C,C,True,0.9805960655212402
6819,A,A,True,0.9762292504310608
6820,A,A,True,0.9899176955223083
6821,B,B,True,0.9945812821388245
6822,D,D,True,0.9975087642669678
6823,C,C,True,0.9831929206848145
6824,D,D,True,0.99737548828125
6825,A,A,True,0.9943097829818726
6826,D,D,True,0.9970857501029968
6827,D,D,True,0.9950307607650757
6828,C,C,True,0.7774503231048584
6829,D,D,True,0.996006429195404
6830,B,B,True,0.9893693923950195
6831,B,C,False,0.7080290913581848
6832,A,A,True,0.9903210997581482
6833,C,C,True,0.9560167193412781
6834,D,D,True,0.9961537718772888
6835,D,D,True,0.8596892952919006
6836,D,D,True,0.9974368214607239
6837,B,B,True,0.9906240105628967
6838,D,D,True,0.9955201148986816
6839,D,D,True,0.9949753284454346
6840,B,B,True,0.958702027797699
6841,B,B,True,0.9894092082977295
6842,B,B,True,0.9930245876312256
6843,A,A,True,0.9927264451980591
6844,D,D,True,0.9950724244117737
6845,D,D,True,0.9713762402534485
6846,C,C,True,0.8306413292884827
6847,C,C,True,0.9377585053443909
6848,D,D,True,0.9833435416221619
6849,D,D,True,0.996431827545166
6850,A,C,False,0.6778813600540161
6851,C,C,True,0.9400413036346436
6852,D,D,True,0.9825133681297302
6853,A,A,True,0.989104151725769
6854,B,B,True,0.9508294463157654
6855,D,D,True,0.9955920577049255
6856,D,D,True,0.9957937002182007
6857,D,D,True,0.9968166947364807
6858,C,C,True,0.9839816689491272
6859,D,D,True,0.9683253169059753
6860,D,D,True,0.9964446425437927
6861,A,A,True,0.7889154553413391
6862,A,A,True,0.9925366640090942
6863,C,C,True,0.989264726638794
6864,A,A,True,0.9937270879745483
6865,B,B,True,0.9847479462623596
6866,C,C,True,0.9778995513916016
6867,C,C,True,0.6127631664276123
6868,A,A,True,0.9941463470458984
6869,B,B,True,0.9785107374191284
6870,B,B,True,0.9309121966362
6871,C,C,True,0.9816416501998901
6872,D,D,True,0.8767102360725403
6873,A,A,True,0.9945108890533447
6874,A,A,True,0.9898023009300232
6875,C,C,True,0.985268771648407
6876,C,C,True,0.9819687008857727
6877,A,A,True,0.9910866618156433
6878,C,C,True,0.977577805519104
6879,D,D,True,0.9928923845291138
6880,B,B,True,0.9907832145690918
6881,D,D,True,0.99196457862854
6882,A,A,True,0.9839605689048767
6883,B,B,True,0.9617597460746765
6884,D,D,True,0.9977322816848755
6885,D,D,True,0.8982770442962646
6886,D,D,True,0.9973801970481873
6887,A,A,True,0.9850152134895325
6888,A,A,True,0.9931591153144836
6889,A,A,True,0.9741441011428833
6890,B,B,True,0.9899123311042786
6891,B,B,True,0.9929379820823669
6892,A,A,True,0.9937893748283386
6893,C,C,True,0.9923675656318665
6894,D,D,True,0.9922409057617188
6895,B,D,False,0.5851184725761414
6896,C,C,True,0.9656716585159302
6897,B,B,True,0.9791168570518494
6898,C,C,True,0.9850530028343201
6899,B,D,False,0.4166284203529358
6900,A,A,True,0.9958631992340088
6901,C,C,True,0.9783025979995728
6902,C,C,True,0.9879391193389893
6903,C,C,True,0.9107944369316101
6904,A,A,True,0.9916898012161255
6905,D,D,True,0.9960072636604309
6906,C,C,True,0.9861940741539001
6907,B,B,True,0.9961662292480469
6908,C,C,True,0.9648270606994629
6909,B,B,True,0.9920166730880737
6910,A,A,True,0.9953094124794006
6911,C,C,True,0.987520694732666
6912,A,A,True,0.9834868907928467
6913,D,D,True,0.9684869647026062
6914,C,D,False,0.4701080620288849
6915,D,D,True,0.9942243695259094
6916,D,D,True,0.9979482293128967
6917,A,A,True,0.9845137000083923
6918,C,C,True,0.896741509437561
6919,A,A,True,0.9848288893699646
6920,D,D,True,0.9982989430427551
6921,B,A,False,0.9228227138519287
6922,B,B,True,0.9884229302406311
6923,D,D,True,0.9936615228652954
6924,A,A,True,0.9913210272789001
6925,D,D,True,0.9901463389396667
6926,B,C,False,0.7276443839073181
6927,C,C,True,0.9784421324729919
6928,C,D,False,0.8527424931526184
6929,C,C,True,0.9488576054573059
6930,C,C,True,0.7814536690711975
6931,B,B,True,0.9947304725646973
6932,D,D,True,0.7636931538581848
6933,C,C,True,0.974699079990387
6934,A,A,True,0.9966877102851868
6935,D,D,True,0.9921516180038452
6936,B,B,True,0.9883688688278198
6937,B,B,True,0.9779426455497742
6938,A,A,True,0.9903008937835693
6939,C,C,True,0.9865598678588867
6940,A,A,True,0.9863736629486084
6941,B,B,True,0.992628812789917
6942,D,D,True,0.9982256293296814
6943,A,C,False,0.990292489528656
6944,D,D,True,0.9435639381408691
6945,B,B,True,0.7348175048828125
6946,A,A,True,0.9875487089157104
6947,A,A,True,0.9846832156181335
6948,C,C,True,0.9798445701599121
6949,B,B,True,0.9548721313476562
6950,B,B,True,0.9882681965827942
6951,B,B,True,0.987000048160553
6952,C,C,True,0.9721547961235046
6953,C,C,True,0.958799421787262
6954,B,B,True,0.9890539646148682
6955,A,A,True,0.8703078031539917
6956,D,D,True,0.9936834573745728
6957,A,A,True,0.9751330018043518
6958,B,B,True,0.9807510375976562
6959,D,D,True,0.9016715884208679
6960,A,A,True,0.9973781108856201
6961,B,B,True,0.9903685450553894
6962,D,D,True,0.9949854612350464
6963,A,A,True,0.8585243821144104
6964,B,B,True,0.9838136434555054
6965,D,D,True,0.9971442818641663
6966,A,A,True,0.9961205124855042
6967,D,D,True,0.9420389533042908
6968,B,B,True,0.9919878244400024
6969,B,B,True,0.9899925589561462
6970,C,C,True,0.9837262034416199
6971,D,D,True,0.9908068776130676
6972,B,B,True,0.9935520887374878
6973,C,C,True,0.9523305892944336
6974,C,C,True,0.9678096175193787
6975,D,D,True,0.9926331639289856
6976,D,D,True,0.9988272786140442
6977,D,D,True,0.997190535068512
6978,D,D,True,0.9886457920074463
6979,C,C,True,0.9734776616096497
6980,D,D,True,0.995407223701477
6981,B,B,True,0.8731188178062439
6982,B,C,False,0.5040571689605713
6983,B,D,False,0.43914276361465454
6984,D,D,True,0.9955549836158752
6985,A,A,True,0.9958772659301758
6986,D,D,True,0.9867212772369385
6987,B,B,True,0.9960564374923706
6988,B,B,True,0.9525790214538574
6989,B,B,True,0.9824223518371582
6990,D,D,True,0.9981732368469238
6991,C,C,True,0.5608188509941101
6992,A,A,True,0.9701288342475891
6993,B,B,True,0.9908376336097717
6994,D,D,True,0.9919459223747253
6995,D,D,True,0.9955804944038391
6996,B,B,True,0.9861391186714172
6997,D,D,True,0.9929981231689453
6998,A,A,True,0.9955424666404724
6999,D,D,True,0.8920854926109314
7000,C,C,True,0.9844045042991638
7001,C,C,True,0.9654315710067749
7002,C,C,True,0.9703225493431091
7003,B,B,True,0.9926666617393494
7004,C,C,True,0.9771664142608643
7005,D,D,True,0.9970113039016724
7006,C,C,True,0.9791707992553711
7007,D,D,True,0.9742348194122314
7008,A,A,True,0.9920107126235962
7009,C,C,True,0.974078357219696
7010,B,B,True,0.9893025755882263
7011,D,D,True,0.9868425726890564
7012,B,A,False,0.9837507605552673
7013,A,A,True,0.99725741147995
7014,D,D,True,0.9959291815757751
7015,B,B,True,0.9851062297821045
7016,D,D,True,0.9809871912002563
7017,B,B,True,0.9910593628883362
7018,D,D,True,0.9173239469528198
7019,A,A,True,0.9793367385864258
7020,A,A,True,0.9861832857131958
7021,C,C,True,0.9900064468383789
7022,D,D,True,0.9931033849716187
7023,B,B,True,0.989409327507019
7024,C,C,True,0.9833266139030457
7025,A,A,True,0.987594485282898
7026,B,B,True,0.9684333205223083
7027,D,D,True,0.9979177117347717
7028,C,C,True,0.9610297679901123
7029,D,D,True,0.9925944209098816
7030,D,D,True,0.9864888787269592
7031,B,B,True,0.983050525188446
7032,B,B,True,0.9965871572494507
7033,A,A,True,0.9566779732704163
7034,A,A,True,0.9893082976341248
7035,D,D,True,0.5183262228965759
7036,C,C,True,0.992276132106781
7037,D,D,True,0.9892101883888245
7038,D,D,True,0.9981829524040222
7039,A,A,True,0.9943307638168335
7040,D,D,True,0.9826586246490479
7041,C,C,True,0.9874563813209534
7042,A,A,True,0.9854733347892761
7043,B,B,True,0.9894603490829468
7044,B,B,True,0.9233414530754089
7045,D,D,True,0.9815521836280823
7046,D,D,True,0.9904147386550903
7047,D,D,True,0.6425511837005615
7048,D,D,True,0.988157331943512
7049,D,A,False,0.9974223375320435
7050,C,D,False,0.7032946944236755
7051,D,D,True,0.9972276091575623
7052,B,B,True,0.9864783883094788
7053,B,B,True,0.9884850978851318
7054,D,D,True,0.9972642660140991
7055,C,C,True,0.9864648580551147
7056,B,B,True,0.9888964891433716
7057,D,D,True,0.9845410585403442
7058,A,A,True,0.9841049313545227
7059,D,D,True,0.9758894443511963
7060,D,D,True,0.9891063570976257
7061,B,B,True,0.9949648380279541
7062,B,B,True,0.9943670630455017
7063,C,C,True,0.9779797792434692
7064,B,B,True,0.9943884015083313
7065,A,B,False,0.9790802597999573
7066,D,D,True,0.9908650517463684
7067,D,D,True,0.9965804219245911
7068,C,C,True,0.9758340120315552
7069,A,A,True,0.9935082197189331
7070,B,B,True,0.9484755396842957
7071,C,B,False,0.9022284746170044
7072,D,D,True,0.9471167922019958
7073,C,C,True,0.9728794097900391
7074,A,A,True,0.9851065874099731
7075,B,B,True,0.9945507645606995
7076,C,C,True,0.9502068758010864
7077,D,D,True,0.9969863295555115
7078,A,A,True,0.9927287101745605
7079,A,A,True,0.994121253490448
7080,D,D,True,0.9782587885856628
7081,B,B,True,0.8035839200019836
7082,D,D,True,0.9967831373214722
7083,B,B,True,0.9921545386314392
7084,B,B,True,0.9900587201118469
7085,D,D,True,0.884456217288971
7086,A,A,True,0.9897493720054626
7087,B,B,True,0.9874358177185059
7088,B,B,True,0.992771565914154
7089,D,D,True,0.9985559582710266
7090,C,C,True,0.7637823820114136
7091,A,A,True,0.9734395742416382
7092,D,D,True,0.9929354786872864
7093,D,D,True,0.9777703881263733
7094,A,A,True,0.9930912256240845
7095,D,D,True,0.9567306041717529
7096,D,D,True,0.9841701984405518
7097,A,A,True,0.9799222946166992
7098,D,D,True,0.9959224462509155
7099,B,B,True,0.992007851600647
7100,B,B,True,0.9916627407073975
7101,D,D,True,0.9844984412193298
7102,B,B,True,0.9401234984397888
7103,B,B,True,0.9691067337989807
7104,D,D,True,0.9989588260650635
7105,A,A,True,0.9927927255630493
7106,B,B,True,0.9836732149124146
7107,D,D,True,0.9474079608917236
7108,C,C,True,0.9498137831687927
7109,A,A,True,0.987857460975647
7110,B,B,True,0.8718511462211609
7111,C,C,True,0.979031503200531
7112,D,D,True,0.9896610975265503
7113,C,C,True,0.6082837581634521
7114,C,C,True,0.9870352149009705
7115,D,D,True,0.958471953868866
7116,D,D,True,0.9965463280677795
7117,B,B,True,0.9761907458305359
7118,A,A,True,0.900216281414032
7119,D,D,True,0.9960065484046936
7120,B,B,True,0.9925215840339661
7121,D,D,True,0.5454263091087341
7122,B,B,True,0.9895311594009399
7123,B,B,True,0.9929630160331726
7124,C,C,True,0.9772453904151917
7125,D,D,True,0.9531323909759521
7126,C,C,True,0.971588671207428
7127,D,D,True,0.9967532753944397
7128,B,B,True,0.9955838322639465
7129,B,B,True,0.989617645740509
7130,A,A,True,0.992842435836792
7131,D,D,True,0.9985091090202332
7132,D,C,False,0.9650852680206299
7133,D,D,True,0.9975390434265137
7134,B,B,True,0.9806028008460999
7135,C,C,True,0.9662420153617859
7136,B,B,True,0.9876506924629211
7137,C,C,True,0.9809343218803406
7138,B,B,True,0.9650853872299194
7139,A,A,True,0.9931793212890625
7140,D,D,True,0.9967811107635498
7141,A,A,True,0.9964280724525452
7142,A,A,True,0.998079776763916
7143,C,C,True,0.9868963360786438
7144,D,D,True,0.9791296124458313
7145,C,C,True,0.9846785068511963
7146,D,A,False,0.8296522498130798
7147,D,D,True,0.9974971413612366
7148,D,D,True,0.9957494735717773
7149,C,D,False,0.868252694606781
7150,B,B,True,0.9913076758384705
7151,B,B,True,0.9893497228622437
7152,C,C,True,0.9755212664604187
7153,B,B,True,0.9145545363426208
7154,B,B,True,0.9867128133773804
7155,A,A,True,0.9895604848861694
7156,C,C,True,0.9833502769470215
7157,A,A,True,0.9803075194358826
7158,B,B,True,0.9952235817909241
7159,C,C,True,0.9801320433616638
7160,D,D,True,0.9795117378234863
7161,D,D,True,0.9935230016708374
7162,C,C,True,0.9743720889091492
7163,D,D,True,0.9455920457839966
7164,A,A,True,0.5698290467262268
7165,D,D,True,0.9931981563568115
7166,B,B,True,0.9526591897010803
7167,C,C,True,0.9920680522918701
7168,D,D,True,0.9933688044548035
7169,C,C,True,0.9779484272003174
7170,C,C,True,0.980659008026123
7171,D,D,True,0.9992734789848328
7172,B,B,True,0.9845385551452637
7173,D,D,True,0.9121382236480713
7174,D,D,True,0.9965229034423828
7175,A,A,True,0.9969378709793091
7176,A,A,True,0.9865418672561646
7177,D,D,True,0.9945552349090576
7178,B,B,True,0.9974222183227539
7179,C,D,False,0.8044067621231079
7180,C,C,True,0.9893487691879272
7181,C,C,True,0.9845160245895386
7182,D,D,True,0.995622456073761
7183,B,B,True,0.9545125961303711
7184,B,B,True,0.9923158884048462
7185,A,A,True,0.9821951985359192
7186,C,C,True,0.977814257144928
7187,C,C,True,0.9753627181053162
7188,C,C,True,0.9918612241744995
7189,D,D,True,0.5330522656440735
7190,B,B,True,0.49851787090301514
7191,B,B,True,0.9915088415145874
7192,D,D,True,0.9947367310523987
7193,A,A,True,0.9924639463424683
7194,D,D,True,0.9914522171020508
7195,A,A,True,0.9883374571800232
7196,C,C,True,0.9780922532081604
7197,D,D,True,0.9969321489334106
7198,D,D,True,0.9810709357261658
7199,C,D,False,0.8818761706352234
7200,C,C,True,0.9860242009162903
7201,B,C,False,0.4674891233444214
7202,B,B,True,0.9288454055786133
7203,A,B,False,0.5518243908882141
7204,B,B,True,0.9924686551094055
7205,D,D,True,0.9551823139190674
7206,C,C,True,0.9696655869483948
7207,B,B,True,0.9866848587989807
7208,B,B,True,0.9892377853393555
7209,D,D,True,0.9904850721359253
7210,D,D,True,0.995643138885498
7211,D,D,True,0.9973917007446289
7212,A,A,True,0.9819169640541077
7213,C,C,True,0.9458579421043396
7214,A,A,True,0.9944756627082825
7215,D,D,True,0.9876993894577026
7216,D,D,True,0.9930232763290405
7217,D,B,False,0.9820510149002075
7218,D,D,True,0.9846341013908386
7219,D,B,False,0.7885959148406982
7220,D,D,True,0.991231381893158
7221,C,C,True,0.9849408268928528
7222,C,C,True,0.9915178418159485
7223,D,D,True,0.9219088554382324
7224,C,C,True,0.9792039394378662
7225,C,C,True,0.98633873462677
7226,B,B,True,0.9920692443847656
7227,C,C,True,0.8908318281173706
7228,A,A,True,0.9957537651062012
7229,A,C,False,0.9020008444786072
7230,D,D,True,0.9964029788970947
7231,C,C,True,0.9901713728904724
7232,D,D,True,0.9980249404907227
7233,D,D,True,0.9987006187438965
7234,C,C,True,0.9755021333694458
7235,D,D,True,0.9970159530639648
7236,B,D,False,0.9907203912734985
7237,D,D,True,0.996510922908783
7238,D,D,True,0.9983317255973816
7239,C,C,True,0.5560048222541809
7240,B,B,True,0.7862064242362976
7241,B,B,True,0.993992269039154
7242,D,D,True,0.9772127270698547
7243,A,A,True,0.9930700659751892
7244,D,D,True,0.9967945218086243
7245,D,D,True,0.9962905645370483
7246,A,A,True,0.5460000038146973
7247,D,D,True,0.997491717338562
7248,B,B,True,0.8386531472206116
7249,B,C,False,0.6981004476547241
7250,D,D,True,0.8802589178085327
7251,D,D,True,0.9945968389511108
7252,D,D,True,0.9966520667076111
7253,D,D,True,0.9828487038612366
7254,D,D,True,0.9964950680732727
7255,D,D,True,0.993697464466095
7256,C,C,True,0.9746565818786621
7257,D,D,True,0.9978768825531006
7258,A,A,True,0.9729524254798889
7259,C,C,True,0.9619505405426025
7260,D,D,True,0.9848336577415466
7261,C,C,True,0.8368340134620667
7262,D,D,True,0.994244396686554
7263,D,D,True,0.988739013671875
7264,B,B,True,0.5641370415687561
7265,D,D,True,0.9929139614105225
7266,C,D,False,0.6389068365097046
7267,C,D,False,0.45507076382637024
7268,D,D,True,0.9245835542678833
7269,D,D,True,0.9896125197410583
7270,C,C,True,0.6254007816314697
7271,D,B,False,0.9527298212051392
7272,A,A,True,0.8684893846511841
7273,D,D,True,0.8469627499580383
7274,A,A,True,0.9817334413528442
7275,A,A,True,0.9652779698371887
7276,D,D,True,0.925559937953949
7277,A,D,False,0.4287589490413666
7278,D,D,True,0.9591414332389832
7279,D,D,True,0.9927054047584534
7280,D,D,True,0.9365052580833435
7281,D,D,True,0.9942012429237366
7282,D,A,False,0.9720991253852844
7283,B,D,False,0.9009708762168884
7284,C,C,True,0.8813751935958862
7285,A,A,True,0.9180021286010742
7286,B,A,False,0.9931340217590332
7287,B,B,True,0.8189454674720764
7288,D,D,True,0.9970230460166931
7289,D,D,True,0.9097287654876709
7290,A,A,True,0.9898272752761841
7291,A,A,True,0.9761213064193726
7292,A,A,True,0.9269538521766663
7293,B,B,True,0.5027003884315491
7294,B,B,True,0.9722417593002319
7295,C,C,True,0.5847077369689941
7296,C,C,True,0.992676317691803
7297,D,D,True,0.9943195581436157
7298,D,D,True,0.900158166885376
7299,D,D,True,0.9370699524879456
7300,D,D,True,0.9874513745307922
7301,A,A,True,0.9735341668128967
7302,D,D,True,0.9865953922271729
7303,D,D,True,0.9978399276733398
7304,A,A,True,0.9888131022453308
7305,D,D,True,0.9884146451950073
7306,C,C,True,0.9880045056343079
7307,D,D,True,0.994280219078064
7308,C,C,True,0.9262158274650574
7309,D,D,True,0.9321308135986328
7310,D,D,True,0.9948804378509521
7311,A,A,True,0.9743490219116211
7312,D,D,True,0.9972545504570007
7313,D,D,True,0.7997808456420898
7314,D,B,False,0.5201970934867859
7315,A,B,False,0.49023452401161194
7316,A,A,True,0.9242039918899536
7317,B,B,True,0.933519184589386
7318,C,C,True,0.9651300311088562
7319,D,D,True,0.8772613406181335
7320,B,B,True,0.979568362236023
7321,C,C,True,0.9840289950370789
7322,D,D,True,0.9948167204856873
7323,B,B,True,0.9865542650222778
7324,D,D,True,0.9850212931632996
7325,B,C,False,0.4499703347682953
7326,A,A,True,0.9945521950721741
7327,C,C,True,0.9479295611381531
7328,D,D,True,0.9966237545013428
7329,D,C,False,0.7457025051116943
7330,C,C,True,0.9748033881187439
7331,D,D,True,0.9979082345962524
7332,D,D,True,0.9956087470054626
7333,C,C,True,0.9875313639640808
7334,D,D,True,0.9977992177009583
7335,B,B,True,0.954868733882904
7336,C,C,True,0.9621694684028625
7337,C,C,True,0.9706329703330994
7338,D,D,True,0.9970869421958923
7339,D,D,True,0.8150526285171509
7340,A,D,False,0.6716648936271667
7341,B,B,True,0.9711100459098816
7342,B,B,True,0.9914869070053101
7343,D,D,True,0.9945310950279236
7344,D,D,True,0.9924395084381104
7345,B,B,True,0.9751636385917664
7346,C,C,True,0.9823527932167053
7347,A,A,True,0.9877274036407471
7348,D,D,True,0.42872366309165955
7349,A,A,True,0.9759513139724731
7350,B,C,False,0.48813432455062866
7351,B,B,True,0.9562320709228516
7352,C,C,True,0.9368266463279724
7353,D,D,True,0.9970989227294922
7354,A,A,True,0.994229793548584
7355,D,C,False,0.490549772977829
7356,C,B,False,0.7780802845954895
7357,D,D,True,0.9946462512016296
7358,B,B,True,0.9784024357795715
7359,C,A,False,0.8249899744987488
7360,A,A,True,0.9105918407440186
7361,B,B,True,0.9786280989646912
7362,B,D,False,0.8106528520584106
7363,D,D,True,0.9946452379226685
7364,D,D,True,0.6271103620529175
7365,D,D,True,0.9900904893875122
7366,D,B,False,0.8250449299812317
7367,D,D,True,0.9870087504386902
7368,A,C,False,0.4841262102127075
7369,D,D,True,0.9965799450874329
7370,C,C,True,0.9834347367286682
7371,C,C,True,0.9595844745635986
7372,D,B,False,0.9237450957298279
7373,D,D,True,0.9966159462928772
7374,D,D,True,0.9914888143539429
7375,D,D,True,0.8657523393630981
7376,D,D,True,0.9832639098167419
7377,D,D,True,0.9773402214050293
7378,D,D,True,0.512009859085083
7379,B,B,True,0.9469146728515625
7380,D,D,True,0.9965846538543701
7381,D,D,True,0.9945630431175232
7382,D,D,True,0.9940159320831299
7383,C,C,True,0.9531250596046448
7384,B,B,True,0.9315352439880371
7385,B,B,True,0.9715012311935425
7386,D,D,True,0.9867975115776062
7387,C,C,True,0.9909500479698181
7388,D,D,True,0.9510854482650757
7389,D,D,True,0.7312593460083008
7390,D,C,False,0.9512803554534912
7391,A,A,True,0.977081835269928
7392,D,D,True,0.9711670875549316
7393,D,D,True,0.8200804591178894
7394,D,D,True,0.9937904477119446
7395,C,C,True,0.4940728545188904
7396,D,D,True,0.9747999906539917
7397,D,D,True,0.9958076477050781
7398,C,C,True,0.9748185276985168
7399,B,B,True,0.9136337041854858
7400,A,A,True,0.8742932081222534
7401,B,C,False,0.43996506929397583
7402,A,A,True,0.8988610506057739
7403,D,D,True,0.9954760670661926
7404,C,C,True,0.9860389232635498
7405,B,B,True,0.9859486818313599
7406,D,B,False,0.4636269211769104
7407,C,C,True,0.4908894896507263
7408,D,D,True,0.9976691603660583
7409,C,C,True,0.9750899076461792
7410,B,B,True,0.46085125207901
7411,B,B,True,0.9653863906860352
7412,D,D,True,0.9890350699424744
7413,D,D,True,0.9982770681381226
7414,D,D,True,0.9969178438186646
7415,C,C,True,0.7782605290412903
7416,B,B,True,0.9527473449707031
7417,D,D,True,0.9904243350028992
7418,A,A,True,0.908837080001831
7419,C,C,True,0.9304308295249939
7420,D,D,True,0.931965172290802
7421,A,C,False,0.8266473412513733
7422,B,B,True,0.9808890223503113
7423,A,A,True,0.9218774437904358
7424,D,D,True,0.9839674830436707
7425,A,A,True,0.989885687828064
7426,A,D,False,0.994192898273468
7427,C,C,True,0.8034223914146423
7428,B,B,True,0.9745675921440125
7429,B,D,False,0.9776738882064819
7430,D,B,False,0.5714523792266846
7431,D,D,True,0.9833329916000366
7432,D,D,True,0.9942302703857422
7433,D,D,True,0.9964271187782288
7434,B,B,True,0.9803844690322876
7435,D,A,False,0.5898217558860779
7436,D,C,False,0.708949863910675
7437,A,A,True,0.9574005007743835
7438,A,C,False,0.8708794713020325
7439,A,A,True,0.9888772368431091
7440,C,C,True,0.9674358367919922
7441,C,D,False,0.6453655958175659
7442,C,C,True,0.9784713387489319
7443,C,C,True,0.9700745344161987
7444,D,D,True,0.9981051683425903
7445,D,D,True,0.8981450200080872
7446,B,B,True,0.6969462037086487
7447,A,A,True,0.9757956862449646
7448,A,A,True,0.7941112518310547
7449,D,D,True,0.9965947270393372
7450,D,D,True,0.6122996211051941
7451,D,D,True,0.9943495392799377
7452,D,D,True,0.9725958108901978
7453,D,D,True,0.5459250211715698
7454,D,D,True,0.9902079701423645
7455,A,A,True,0.9849586486816406
7456,D,D,True,0.9796717762947083
7457,C,C,True,0.6179349422454834
7458,D,D,True,0.9855951070785522
7459,D,D,True,0.9962838292121887
7460,C,C,True,0.9770196676254272
7461,B,A,False,0.9754198789596558
7462,D,D,True,0.990738570690155
7463,D,D,True,0.9783017635345459
7464,D,D,True,0.9729273915290833
7465,A,A,True,0.9958810806274414
7466,D,D,True,0.9846693873405457
7467,B,B,True,0.9049440622329712
7468,B,B,True,0.9919658899307251
7469,A,A,True,0.9409648180007935
7470,A,B,False,0.9941896200180054
7471,A,A,True,0.9909476637840271
7472,D,D,True,0.9981661438941956
7473,B,B,True,0.9862111806869507
7474,B,B,True,0.9863412976264954
7475,C,C,True,0.9889159202575684
7476,A,A,True,0.6296688914299011
7477,A,A,True,0.9885379076004028
7478,B,B,True,0.8141005039215088
7479,C,C,True,0.9712583422660828
7480,B,B,True,0.9877315163612366
7481,D,B,False,0.6949677467346191
7482,B,C,False,0.8826370239257812
7483,D,D,True,0.9975557327270508
7484,D,D,True,0.9938676953315735
7485,C,C,True,0.932439386844635
7486,B,B,True,0.9851248264312744
7487,B,B,True,0.9780816435813904
7488,D,D,True,0.9620072245597839
7489,C,C,True,0.9413001537322998
7490,D,D,True,0.9967448711395264
7491,A,A,True,0.9596458673477173
7492,D,D,True,0.9914163947105408
7493,A,A,True,0.960135281085968
7494,C,C,True,0.9313377141952515
7495,A,C,False,0.5531054735183716
7496,A,A,True,0.9587594270706177
7497,A,A,True,0.9754172563552856
7498,C,C,True,0.9771280288696289
7499,C,C,True,0.8888636231422424
7500,A,A,True,0.9836850166320801
7501,A,A,True,0.9895235896110535
7502,A,A,True,0.962526261806488
7503,B,B,True,0.9669142961502075
7504,A,A,True,0.9149630069732666
7505,D,D,True,0.9575114250183105
7506,D,D,True,0.9986692667007446
7507,B,B,True,0.9611043334007263
7508,C,C,True,0.9762396812438965
7509,D,D,True,0.9962047934532166
7510,A,A,True,0.9841824173927307
7511,C,C,True,0.8377997875213623
7512,D,D,True,0.994955837726593
7513,A,A,True,0.9661185145378113
7514,C,C,True,0.929630696773529
7515,D,D,True,0.9913249015808105
7516,A,A,True,0.992932915687561
7517,D,D,True,0.9819344282150269
7518,D,D,True,0.5181448459625244
7519,C,C,True,0.9897118806838989
7520,A,A,True,0.923983633518219
7521,A,A,True,0.9926683306694031
7522,C,C,True,0.9401422142982483
7523,C,C,True,0.958158552646637
7524,A,A,True,0.9573646187782288
7525,C,C,True,0.9773300886154175
7526,B,B,True,0.9905650615692139
7527,A,A,True,0.9919899106025696
7528,B,B,True,0.9696280360221863
7529,B,B,True,0.6276255249977112
7530,C,C,True,0.9480506181716919
7531,C,C,True,0.8734609484672546
7532,D,D,True,0.9906803965568542
7533,C,C,True,0.9860501885414124
7534,C,C,True,0.9183740019798279
7535,A,A,True,0.9646034240722656
7536,C,C,True,0.9425323009490967
7537,A,A,True,0.9903694987297058
7538,C,C,True,0.9644975066184998
7539,A,A,True,0.9784576296806335
7540,B,B,True,0.9804258346557617
7541,D,D,True,0.9696929454803467
7542,D,D,True,0.6676951050758362
7543,B,B,True,0.9896634221076965
7544,C,C,True,0.5763002634048462
7545,B,B,True,0.9861060380935669
7546,D,D,True,0.9968000650405884
7547,D,D,True,0.9965155124664307
7548,C,C,True,0.8813558220863342
7549,C,C,True,0.9817501306533813
7550,B,B,True,0.9919601082801819
7551,B,D,False,0.9016355276107788
7552,A,A,True,0.9942060112953186
7553,C,C,True,0.9850346446037292
7554,B,B,True,0.9686689376831055
7555,C,C,True,0.9781468510627747
7556,A,B,False,0.4976089596748352
7557,D,D,True,0.992660403251648
7558,C,C,True,0.978900671005249
7559,A,A,True,0.9435797333717346
7560,D,D,True,0.9287027716636658
7561,C,C,True,0.9513403177261353
7562,A,A,True,0.9553483128547668
7563,B,B,True,0.9942342638969421
7564,C,C,True,0.975751519203186
7565,D,D,True,0.656754732131958
7566,C,C,True,0.8243343830108643
7567,B,A,False,0.9266981482505798
7568,D,D,True,0.9460497498512268
